CustomerKey,Full Name,Gender,DateFirstPurchase,City,State,Country
27068,Jade Kelly,Female,16-08-2019,Torrance,California,United States
27069,Gabriella Perez,Female,18-08-2019,Torrance,California,United States
27070,Nathan Davis,Male,20-12-2020,Everett,Washington,United States
27071,Anthony Clark,Male,07-03-2019,Newton,British Columbia,Canada
27072,Alex Baker,Male,02-05-2020,Port Orchard,Washington,United States
27073,Sydney Sanders,Female,04-08-2019,Corvallis,Oregon,United States
27074,Kristi Sanchez,Female,06-08-2019,Ballard,Washington,United States
27075,Jackson Chen,Male,22-03-2019,Sooke,British Columbia,Canada
27076,Dakota Russell,Male,18-08-2019,Grossmont,California,United States
27077,Robert Henderson,Male,11-08-2019,Burlingame,California,United States
27078,Chloe Scott,Female,04-08-2019,San Gabriel,California,United States
27079,Natalie Lewis,Female,08-09-2019,Santa Monica,California,United States
27080,Nathan Campbell,Male,09-09-2019,Concord,California,United States
27081,Jason Ross,Male,10-09-2019,Chula Vista,California,United States
27082,Zachary Taylor,Male,22-04-2019,Port Hammond,British Columbia,Canada
27083,Kevin Perry,Male,08-09-2019,Marysville,Washington,United States
27084,Fernando Russell,Male,30-03-2019,Westminster,British Columbia,Canada
27085,Christian Wilson,Male,26-05-2019,Newton,British Columbia,Canada
27086,Lauren Howard,Female,16-09-2019,Walla Walla,Washington,United States
27087,Justin Clark,Male,29-08-2019,San Diego,California,United States
27088,Tristan Patterson,Male,04-09-2019,Salem,Oregon,United States
27089,Janelle Garcia,Female,27-09-2019,Bremerton,Washington,United States
27090,Elizabeth Brown,Female,24-09-2019,Lincoln Acres,California,United States
27091,Miguel Martin,Male,22-09-2019,Everett,Washington,United States
27092,Marissa Ross,Female,01-09-2019,Chula Vista,California,United States
27093,Alexandra Martin,Female,25-09-2019,Daly City,California,United States
27094,Sean Kelly,Male,21-09-2019,Oakland,California,United States
27095,Spencer Flores,Male,14-09-2019,Torrance,California,United States
27096,Chase Watson,Male,27-09-2019,Marysville,Washington,United States
27097,Kaitlyn Gonzales,Female,06-09-2019,Kirkland,Washington,United States
27098,Sarah Wilson,Female,18-08-2020,Ballard,Washington,United States
27099,Zachary Williams,Male,26-05-2019,Haney,British Columbia,Canada
27100,Hunter Walker,Male,05-04-2020,Haney,British Columbia,Canada
27101,Eduardo Bell,Male,26-05-2019,Langford,British Columbia,Canada
27102,Katherine Miller,Female,27-05-2019,Newton,British Columbia,Canada
27103,Chloe Brooks,Female,22-09-2019,Port Orchard,Washington,United States
27104,Randy Zhu,Male,05-09-2019,Bellflower,California,United States
27105,Sean Perez,Male,03-09-2019,Burlingame,California,United States
27106,Jennifer Allen,Female,15-09-2019,Los Angeles,California,United States
27107,Alexa Stewart,Female,30-08-2019,Los Angeles,California,United States
27108,Rachel Thompson,Female,11-09-2019,Downey,California,United States
27109,Mandy Cai,Female,14-03-2020,Beaverton,Oregon,United States
27110,Andrew Miller,Male,14-11-2020,Cliffside,British Columbia,Canada
27111,Gabriel Flores,Male,08-06-2020,Vancouver,British Columbia,Canada
27112,Caleb Foster,Male,26-06-2020,Haney,British Columbia,Canada
27113,Ashley Diaz,Female,10-09-2020,Issaquah,Washington,United States
27114,Alexander Thompson,Male,21-10-2019,Colma,California,United States
27115,Kristi Navarro,Female,03-11-2020,Beaverton,Oregon,United States
27116,Regina Gonzalez,Female,08-10-2019,Bellingham,Washington,United States
27117,Jermaine Prasad,Male,15-10-2019,Bellingham,Washington,United States
27118,Tina Kapoor,Female,03-07-2020,Lieusaint,Seine et Marne,France
27119,Mayra Gonzalez,Female,05-09-2020,Hannover,Nordrhein-Westfalen,Germany
27120,Clarence Kumar,Male,02-09-2020,München,Hamburg,Germany
27121,Teresa Rubio,Female,14-07-2020,London,England,United Kingdom
27122,Ernest Liang,Male,12-08-2020,Courbevoie,Hauts de Seine,France
27123,Jaclyn Xie,Female,25-08-2020,Croix,Nord,France
27124,Raymond Kovar,Male,22-09-2020,Metz,Moselle,France
27125,Albert Dominguez,Male,17-08-2020,Bracknell,England,United Kingdom
27126,Derek Sharma,Male,26-02-2020,Saint Ouen,Somme,France
27127,Misty Black,Female,29-05-2020,Paderborn,Hamburg,Germany
27128,Heather Cai,Female,22-02-2020,Saint Ouen,Loir et Cher,France
27129,Mindy Tang,Female,04-05-2020,Frankfurt am Main,Saarland,Germany
27130,Eric Parker,Male,26-10-2020,Esher-Molesey,England,United Kingdom
27131,Edgar Madan,Male,21-10-2020,Milton Keynes,England,United Kingdom
27132,Eduardo Gonzalez,Male,24-08-2020,Billericay,England,United Kingdom
27133,Phillip Arun,Male,15-09-2020,Villeneuve-d'Ascq,Nord,France
27134,Glenn Chen,Male,31-08-2020,Paris,Seine (Paris),France
27135,David Martin,Male,08-07-2020,Versailles,Yveline,France
27136,Isabella Coleman,Female,25-09-2020,Solingen,Nordrhein-Westfalen,Germany
27137,Cindy Lopez,Female,16-08-2020,London,England,United Kingdom
27138,Veronica Sara,Female,21-09-2020,Suresnes,Hauts de Seine,France
27139,Jon Liu,Male,26-10-2020,Berlin,Hessen,Germany
27140,Roger Holt,Male,17-08-2020,Cambridge,England,United Kingdom
27141,Tonya Anand,Female,12-08-2020,Warrington,England,United Kingdom
27142,Lindsay Andersen,Female,24-09-2020,Pantin,Seine Saint Denis,France
27143,Alvin Deng,Male,16-03-2020,Drancy,Seine Saint Denis,France
27144,Franklin Shen,Male,09-09-2020,Coffs Harbour,New South Wales,Australia
27145,Pamela Chapman,Female,10-08-2020,Townsville,Queensland,Australia
27146,Danny Hernandez,Male,05-06-2020,Rockhampton,Queensland,Australia
27147,Melvin Nara,Male,05-11-2020,Findon,South Australia,Australia
27148,Edwin Zhu,Male,30-06-2020,Hawthorne,Queensland,Australia
27149,Jeffery She,Male,06-10-2020,Warrnambool,Victoria,Australia
27150,Lacey Anand,Female,14-05-2020,St. Leonards,New South Wales,Australia
27151,Carrie Moreno,Female,08-10-2020,West Sussex,England,United Kingdom
27152,Dawn Wang,Female,31-03-2020,London,England,United Kingdom
27153,Gina Ruiz,Female,26-03-2020,Les Ulis,Essonne,France
27154,Holly Arun,Female,20-10-2020,Ingolstadt,Bayern,Germany
27155,Eric Hall,Male,15-03-2020,Paris,Seine (Paris),France
27156,Makayla Morgan,Female,23-05-2020,Warrington,England,United Kingdom
27157,Raul Xu,Male,11-06-2020,Münster,Saarland,Germany
27158,Lucas Jones,Male,27-09-2020,Gateshead,England,United Kingdom
27159,Veronica Rodriguez,Female,30-08-2020,Boulogne-Billancourt,Hauts de Seine,France
27160,Brandi Vazquez,Female,08-10-2020,Dresden,Hessen,Germany
27161,Reginald Gill,Male,28-11-2020,Berlin,Hessen,Germany
27162,Phillip Madan,Male,11-11-2020,Reading,England,United Kingdom
27163,Wayne Luo,Male,03-05-2020,Paris,Seine (Paris),France
27164,Micheal Carlson,Male,12-05-2020,Billericay,England,United Kingdom
27165,Bruce Patel,Male,12-08-2020,Leeds,England,United Kingdom
27166,Trisha Ye,Female,17-10-2020,Colombes,Hauts de Seine,France
27167,Tanya Vazquez,Female,13-05-2020,Saint Ouen,Somme,France
27168,Donald Madan,Male,18-10-2020,Runcorn,England,United Kingdom
27169,Louis Xu,Male,03-12-2020,Neunkirchen,Saarland,Germany
27170,Douglas Sara,Male,11-10-2020,Suresnes,Hauts de Seine,France
27171,Kristi Gill,Female,11-08-2020,Oxford,England,United Kingdom
27172,Jessie Navarro,Female,26-10-2020,Duesseldorf,Hessen,Germany
27173,Suzanne Ye,Female,07-03-2020,Essen,Hamburg,Germany
27174,Fernando Bennett,Male,10-09-2020,Paderborn,Nordrhein-Westfalen,Germany
27175,Marshall Raji,Male,16-11-2020,London,England,United Kingdom
27176,Erik Martin,Male,18-02-2020,Stuttgart,Saarland,Germany
27177,Henry Arun,Male,03-12-2020,Reading,England,United Kingdom
27178,Terrance Mehta,Male,20-12-2020,Bonn,Hamburg,Germany
27179,Jamie Rubio,Male,22-08-2020,Billericay,England,United Kingdom
27180,Joe Diaz,Male,29-11-2020,Grevenbroich,Bayern,Germany
27181,Rafael Deng,Male,27-06-2020,Sèvres,Hauts de Seine,France
27182,Jarrod Srini,Male,24-06-2020,Paris,Seine (Paris),France
27183,Geoffrey Garcia,Male,03-06-2020,Hof,Bayern,Germany
27184,Donald Subram,Male,01-02-2020,Poing,Saarland,Germany
27185,Haley Nelson,Female,08-11-2020,Cheltenham,England,United Kingdom
27186,Lindsay Shan,Female,09-11-2020,York,England,United Kingdom
27187,Lucas Diaz,Male,16-12-2020,Werne,Nordrhein-Westfalen,Germany
27188,Claudia She,Female,07-10-2020,Münster,Saarland,Germany
27189,Elizabeth Diaz,Female,10-09-2020,National City,California,United States
27190,Shelby Reed,Female,04-01-2021,Burbank,California,United States
27191,David Brown,Male,19-01-2021,Newton,British Columbia,Canada
27192,Angelica Gonzales,Female,13-02-2020,Long Beach,California,United States
27193,Daniel Miller,Male,29-09-2019,Lincoln Acres,California,United States
27194,Chase Cooper,Male,02-05-2020,Lake Oswego,Oregon,United States
27195,Robert Perez,Male,11-10-2019,San Francisco,California,United States
27196,Lauren Robinson,Female,20-03-2020,Sooke,British Columbia,Canada
27197,Isaiah Bell,Male,26-05-2020,Bremerton,Washington,United States
27198,Jocelyn Flores,Female,17-07-2020,Burien,Washington,United States
27199,Jesse Wright,Male,29-09-2019,Everett,Washington,United States
27200,Anna Thompson,Female,16-11-2020,Lebanon,Oregon,United States
27201,Jose Taylor,Male,02-10-2019,Marysville,Washington,United States
27202,James Hall,Male,09-03-2020,Sedro Woolley,Washington,United States
27203,Jennifer Sanchez,Female,17-10-2020,Portland,Oregon,United States
27204,Devin Hall,Male,27-07-2020,Chula Vista,California,United States
27205,Erin Murphy,Female,23-10-2019,Coronado,California,United States
27206,Marcus Mitchell,Male,13-10-2019,San Francisco,California,United States
27207,Taylor Morris,Female,06-03-2020,Bellingham,Washington,United States
27208,David Chen,Male,25-12-2020,Westminster,British Columbia,Canada
27209,Erick Rodriguez,Male,30-07-2020,Burlingame,California,United States
27210,Hunter Flores,Male,14-04-2020,Burbank,California,United States
27211,Isaiah Roberts,Male,08-10-2019,Milwaukie,Oregon,United States
27212,Sophia Roberts,Female,12-10-2019,Long Beach,California,United States
27213,Julia Lewis,Female,12-10-2020,Spokane,Washington,United States
27214,Bianca Zimmerman,Female,01-05-2020,Beverly Hills,California,United States
27215,Samantha Hughes,Female,21-10-2020,Port Hammond,British Columbia,Canada
27216,Ana Diaz,Female,23-01-2021,San Gabriel,California,United States
27217,Julia Walker,Female,29-05-2020,Renton,Washington,United States
27218,Bailey Allen,Female,13-04-2020,Santa Monica,California,United States
27219,Benjamin Yang,Male,27-05-2020,Lemon Grove,California,United States
27220,Jackson Long,Male,12-09-2020,Torrance,California,United States
27221,Matthew Jones,Male,29-04-2020,Tacoma,Washington,United States
27222,Virginia Sai,Female,15-02-2020,Chula Vista,California,United States
27223,Jeremy Wright,Male,26-03-2020,Walla Walla,Washington,United States
27224,Jessica Griffin,Female,02-04-2020,W. Linn,Oregon,United States
27225,Isaac Murphy,Male,09-09-2020,Santa Cruz,California,United States
27226,Christian Wang,Male,05-10-2019,Lake Oswego,Oregon,United States
27227,Emily Bryant,Female,22-10-2019,El Cajon,California,United States
27228,Amanda Young,Female,09-10-2019,Issaquah,Washington,United States
27229,Zachary Zhang,Male,22-02-2020,San Francisco,California,United States
27230,Hunter Wilson,Male,18-07-2020,Port Hammond,British Columbia,Canada
27231,Tyrone Ramos,Male,04-10-2019,Colma,California,United States
27232,Ram Thirunavukkarasu,Male,10-10-2019,Puyallup,Washington,United States
27233,Seth Ward,Male,03-05-2020,Spring Valley,California,United States
27234,Gabriel Jenkins,Male,11-10-2019,Sedro Woolley,Washington,United States
27235,Robert Li,Male,21-10-2019,Renton,Washington,United States
27236,Nicole Alexander,Female,09-11-2020,Olympia,Washington,United States
27237,Jasmine Ramirez,Female,29-04-2020,Fremont,California,United States
27238,Jesse Hernandez,Male,14-11-2020,Concord,California,United States
27239,Noah Simmons,Male,16-10-2019,Grossmont,California,United States
27240,Dalton Cooper,Male,08-10-2019,Yakima,Washington,United States
27241,Oscar Butler,Male,01-06-2020,West Covina,California,United States
27242,Hunter Diaz,Male,24-06-2019,Oak Bay,British Columbia,Canada
27243,Mariah Bailey,Female,17-04-2020,Vancouver,British Columbia,Canada
27244,Arianna Kelly,Female,26-12-2020,Woodburn,Oregon,United States
27245,Lauren Jones,Female,31-10-2020,La Jolla,California,United States
27246,Aaron Hall,Male,14-05-2020,Lemon Grove,California,United States
27247,Blake Hughes,Male,18-05-2020,Lemon Grove,California,United States
27248,Kayla Taylor,Female,11-08-2020,Puyallup,Washington,United States
27249,Emma Cox,Female,23-02-2020,Santa Monica,California,United States
27250,Virginia Vance,Female,25-10-2019,Burien,Washington,United States
27251,Jessica Flores,Female,02-10-2019,Grossmont,California,United States
27252,Andrea Stewart,Female,27-06-2019,Oak Bay,British Columbia,Canada
27253,Connor Jai,Male,27-06-2019,Cliffside,British Columbia,Canada
27254,Theodore Jimenez,Male,20-10-2019,Bremerton,Washington,United States
27255,Xavier Rivera,Male,10-10-2019,Lake Oswego,Oregon,United States
27256,Caleb Lopez,Male,21-10-2019,Port Orchard,Washington,United States
27257,Rebekah Sara,Female,27-10-2019,Chula Vista,California,United States
27258,Christian Flores,Male,02-11-2019,Concord,California,United States
27259,Angela Diaz,Female,18-06-2019,Royal Oak,British Columbia,Canada
27260,Candice Ma,Female,01-11-2019,Burbank,California,United States
27261,Omar Chande,Male,18-11-2019,Burien,Washington,United States
27262,Courtney Hill,Female,22-11-2019,Redmond,Washington,United States
27263,Aaron Kumar,Male,31-10-2019,San Diego,California,United States
27264,Jacob Clark,Male,16-11-2019,Renton,Washington,United States
27265,Isabella Thomas,Female,03-06-2019,Metchosin,British Columbia,Canada
27266,Riley Gonzales,Female,02-11-2019,San Gabriel,California,United States
27267,Emily Davis,Female,14-08-2019,Shawnee,British Columbia,Canada
27268,Latasha Serrano,Female,04-11-2019,Chula Vista,California,United States
27269,Victoria Lee,Female,10-11-2019,Walla Walla,Washington,United States
27270,Connor Collins,Male,20-09-2019,Newton,British Columbia,Canada
27271,Anna Reed,Female,23-11-2019,Edmonds,Washington,United States
27272,Elijah Chen,Male,08-11-2019,Milwaukie,Oregon,United States
27273,Marcus Miller,Male,04-11-2019,Lakewood,California,United States
27274,Marcus Morris,Male,22-11-2019,Lincoln Acres,California,United States
27275,Aidan Powell,Male,27-11-2019,Spring Valley,California,United States
27276,Faith Alexander,Female,22-11-2019,Berkeley,California,United States
27277,Jeremy Wood,Male,25-11-2019,El Cajon,California,United States
27278,Brian Cook,Male,12-11-2020,Novato,California,United States
27279,Katelyn Brooks,Female,16-11-2019,Issaquah,Washington,United States
27280,Naomi Gutierrez,Female,08-11-2019,Burbank,California,United States
27281,Jenny Nath,Female,25-11-2019,Clearwater,Florida,United States
27282,Barry Perez,Male,08-10-2020,Calgary,Alberta,Canada
27283,Jamie Hernandez,Male,09-02-2020,Cliffside,British Columbia,Canada
27284,Danielle Bailey,Female,24-05-2020,Seattle,Washington,United States
27285,Zachary Jones,Male,17-09-2019,Port Hammond,British Columbia,Canada
27286,Shawn Pal,Male,20-11-2019,Chicago,Illinois,United States
27287,Samuel Perez,Male,22-11-2019,Los Angeles,California,United States
27288,Destiny Richardson,Female,10-11-2019,Newport Beach,California,United States
27289,Anna Long,Female,29-10-2019,National City,California,United States
27290,Marcus Evans,Male,26-07-2020,Puyallup,Washington,United States
27291,Bobby Mehta,Male,28-10-2019,Burien,Washington,United States
27292,Julia Evans,Female,31-10-2019,Oregon City,Oregon,United States
27293,Kaitlyn Jackson,Female,19-02-2020,Glendale,California,United States
27294,Ana Bradley,Female,24-11-2019,San Carlos,California,United States
27295,Wyatt Taylor,Male,17-11-2019,Lynnwood,Washington,United States
27296,Rodrigo Ready,Male,25-11-2019,El Cajon,California,United States
27297,Ashley Coleman,Female,23-09-2019,Cliffside,British Columbia,Canada
27298,Jennifer Coleman,Female,22-09-2019,Haney,British Columbia,Canada
27299,Micheal Gutierrez,Male,19-10-2019,Port Macquarie,New South Wales,Australia
27300,Robert Baker,Male,18-03-2020,Langford,British Columbia,Canada
27301,Clarence Zhou,Male,24-10-2020,Burlingame,California,United States
27302,Charles Smith,Male,13-12-2020,Chatou,Yveline,France
27303,Arturo Yang,Male,22-07-2020,Paris,Seine (Paris),France
27304,Alexandra Robinson,Female,30-09-2020,Roubaix,Nord,France
27305,Terry Nara,Male,15-12-2020,Peterborough,England,United Kingdom
27306,Tony Black,Male,16-08-2020,Paris,Seine (Paris),France
27307,Andre Prasad,Male,18-07-2020,Paderborn,Hamburg,Germany
27308,Marie Rana,Female,07-04-2020,Billericay,England,United Kingdom
27309,Tony Deng,Male,01-03-2020,Mühlheim,Hamburg,Germany
27310,Isabella Hill,Female,18-10-2020,Ingolstadt,Bayern,Germany
27311,Jenna Adams,Female,18-07-2020,Villeneuve-d'Ascq,Nord,France
27312,Sandra Sun,Female,09-10-2020,Offenbach,Saarland,Germany
27313,Diane Moreno,Female,05-05-2020,Versailles,Yveline,France
27314,Jarrod Arthur,Male,17-07-2020,Berlin,Saarland,Germany
27315,James Mitchell,Male,06-01-2021,Saarlouis,Saarland,Germany
27316,Jarrod Malhotra,Male,03-03-2020,Solingen,Nordrhein-Westfalen,Germany
27317,Raymond Lopez,Male,23-10-2020,Milton Keynes,England,United Kingdom
27318,James Bryant,Male,04-01-2021,Paris,Seine (Paris),France
27319,Ian Bryant,Male,25-12-2020,York,England,United Kingdom
27320,Jose Green,Male,17-11-2020,Solingen,Nordrhein-Westfalen,Germany
27321,Dylan Zhang,Male,23-02-2020,Saarlouis,Saarland,Germany
